개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,승려수,신도수,영업상태코드,유래연혁,전통사찰명,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정취소,지정취소사유,지정취소일자,창립연대,최종수정시점
5460000,CDFD1006,1975-04-10,,영업/정상,,,,,,보림사,I,2025-12-15 16:15:28,경상남도 함양군 함양읍 운림1길 3-1,지정,05,2,300,01,"1912년 벽송사 주지스님 김동운 화상이 건립 1929년 인근 6개사찰이 연합 운영하면서 부속사업으로 유치원을 운영한 바 있으며, 1970년 해인사 조영산 화상이 부임하여 보림사라 개칭하여 현재에 이르고 있음",보림사,,265467.116068707    ,224852.154378301    ,경상남도 함양군 함양읍 운림리 289 ,N,,,,2011-10-30 14:40:26
5460000,CDFD1005,1973-11-03,,영업/정상,,,,,,용추사,I,2025-12-15 16:15:28,경상남도 함양군 안의면 용추계곡로 623,지정,05,2,500,01,신라소지왕 6녀(484) 각연대사가 창건한 옛 장수사와 4대 부속 암자중에서 현존하는 유일한 사찰로 6.25동란때 소실되어 1953년 안의면 당본리에 있는 봉황대에 별원을 차려 놓았다가 옛터의 복원을 추진하여 1959년 재건하였다.,용추사,,269020.268913352    ,243334.296250214    ,경상남도 함양군 안의면 상원리 962 ,N,,,,2011-10-30 14:43:01
5460000,CDFD1004,1973-11-03,,영업/정상,,,,,,벽송사,I,2025-12-15 16:15:28,경상남도 함양군 마천면 광점길 27-177,지정,05,10,150,01,"1520년 조선태고종 5대 정통인 벽송 지엄대사가 창건한 사찰로서 처음에는 벽송암이라고 했으나 1704년 소실되었다가 중건되었으며, 6.25동란으로 다시 솔실되었다가 30여년 전 신도들이 불사로 중건되어 오늘에 이르고 있다.",벽송사,,263818.71377479     ,210720.470735469    ,경상남도 함양군 마천면 추성리 259 ,N,,,,2011-10-30 14:44:51
5470000,CDFD1001,1988-06-10,,영업/정상,,,,,,연수사,I,2026-05-10 22:00:25,경상남도 거창군 남상면 연수사길 115-103,지정,05,1,600,01,"감악산의 북쪽 중턱에 있는 절로서 신라 애장왕 3년(802)에 감악조사가 감악산 북쪽에 세웠으나 빈대 때문에 절을 없애고 지금 자리로 옮겼다고 한다. 고려 공민왕16년(1367)벽암선사가 10여 사원을 지어 불도를 가르쳤고, 아랫쪽에 있는 부도 역시 그때세웠다 하며 1932년 해인사로 부터  황선진 대사가 와서 지금 건물인 대웅전을 중수하고 칠성각을 지었고 박탄성 박화상 두사람이 금조종사를 데리고 와서 선원과 강학할 수있는 집을 지었다.",연수사,0559428687,283242.851474869    ,233484.872821214    ,경상남도 거창군 남상면 무촌리 40-1 ,N,,,,2002-12-18 17:26:35
5470000,CDFD1002,1988-06-10,,영업/정상,,,,,,송계사,I,2026-05-10 22:00:25,경상남도 거창군 북상면 송계사길 321,지정,05,3,710,01,마을 북서쪽 1킬로 지점인 덕유산남쪽 기슭에있는 아담한 절이다. 신라 진덕여왕 6(652)년에 원효대사와 의상대사가 영치사와 송계암5개의 부속 암자를 세웠다고 전한다. 임란때 불타버린것을 숙송 (1675~1720)때 진명대사가 다시 지었으나 6.25전란으로 또 소실되었다가 1969년 에 다시 중수하였다.,송계사,0559425184,271930.730007012    ,259708.758031193    ,경상남도 거창군 북상면 소정리 1694 ,N,,,,2012-02-09 09:19:01
5470000,CDFD1003,1988-09-10,,영업/정상,,,,,,고견사,I,2026-05-10 22:00:25,경상남도 거창군 가조면 의상봉길 1049,지정,05,1,800,01,"마을 뒤인 북쪽의 의상봉 발치에있다. 신라때 세워졌던 사찰로서 이지방에서 강장 오랜된 절이라고 한다. 견암사,해삼사,동암사등 세절이마주 있었다고 하나 지금은 동암해삼이라는 지명과 사지만 남아 있다. 고견사는 의상대사가 이곳에 와서쉬었으며 사후 저승에서 해매다가 재생하여 보니 옛날에 본 절이라하여고견사라 하였으며 의상대사가 쉬던곳으로 의상봉이라 부른다",고견사,0559421333,293932.93539385     ,249992.487258663    ,경상남도 거창군 가조면 수월리 1 ,N,,,,2012-02-09 09:20:23
5470000,CDFD1005,1988-09-10,,영업/정상,,,,,,금봉암,I,2026-05-10 22:00:25,경상남도 거창군 고제면 용초길 310-428,지정,05,1,1000,01,삼봉산 중턱에 있는 오래된 절로서 뒷산이 금강산 같아서 소금강이라하여 금자를 따오고 산모양이 봉황새 같아 봉자를 넣어 금봉암이라 이름지었다. 칠성당 앞에 용바위가 있고 옛날 가뭄때 군에서 맨 먼저 이 바위에서 기우제를 지냈다 한다,금봉암,0559447381,277103.02739672     ,264555.799262481    ,경상남도 거창군 고제면 봉산리 산 236-1 ,N,,,,2002-12-18 17:04:22
5480000,CDFD1001,2002-12-24,,영업/정상,,,,,,해인사,I,2025-12-15 16:15:28,경상남도 합천군 가야면 해인사길 118-31,지정,05,500,30000,01,"가야산은 소백산의 지맥(支脈)에 위치한 해발 1430m 산으로 법보종찰이요 화엄사찰의 하나 
이다.
해인사는 순응(順應)화상과 그제자인 이정(理貞)화상이 산라 제40대 임금 애장왕 3년 서기802년10월16일에 왕과 왕후의 도움으로 지금의 대적광전 자리에 창건하였다.
해인이란 대방광불 화엄경에 나오는 해인삼매에서 유래된 것으로 해인사는 화엄사상을 천명하고자 이루어진 도량이다.
법보종찰 해인사는 불보사찰 통도사,승보사찰 송광사와 더불어 한국의 삼대 사찰로 꼽힌다.
우리 민족의 믿음의 총화인 팔만대장경을 모신 사찰로서 한국인 정신적인 귀의 처요 이 땅을 비추는 지혜의 등불이 되어 왔다.
해인사에는 대적광전,대장경판전,명부전, 응진전,삼성각, 응향각, 퇴설당,행행당,심검당,금현당,경학원,구광루,명월당,사운당 등 수많은 전각들과 국보 제32호 팔만대장경판,국보 제52호 장경판전 등이  80 여종의 유물 등 다수의 국적인 보물이 있다.
특히 해인사 경내에는  15개암자가 산제 하고 있음.",해인사,0559311001,299177.980420681    ,256234.24740909     ,경상남도 합천군 가야면 치인리 10 ,N,,,,2011-10-30 17:31:59
5480000,CDFD1002,1973-11-03,,영업/정상,,,,,,연호사,I,2025-12-15 16:15:28,경상남도 합천군 합천읍 죽죽길 72-7,지정,05,2,500,01,"합천읍 남쪽 황강 강변 절벽 밑에 있는데 신라 선덕여왕 11년 (713)에 창건하였고 중수는 이조 영조 31년(1755)에 인조대사가 시공한 것이다.
오랜역사를 가진 이절에 대한 유적기가 없으나 현재 이절은 서기 1939년에 동호대사가 중건하였으며 ,현재 법당은 1981년에 성호스님에 의해 해체 신축하여 현재에 이르고 있음.",연호사,0559322508,305617.871945518    ,229536.60776056     ,경상남도 합천군 합천읍 합천리 203 ,N,,,,2011-10-30 17:37:31
5530000,CDFD1001,2002-12-03,,영업/정상,,,,,,용주사,I,2026-02-01 10:36:12,,지정,05,0,0,01,"일제강점기{日帝强占期}때는 31본산(本山)의 하나였는데, 이곳에는 원래 854년(신라 문성왕 16)에 세운 갈양사(葛陽寺)가 있었다. 952년(고려 광종 3)에 병란으로 소실된 것을 조선 제22대 정조(正祖)가 부친 장헌세자(莊獻世子)의 능인 현륭원(顯隆園)을 화산으로 옮긴 후, 1790년 갈양사 자리에 능사(陵寺)로서 용주사를 세우고 부친의 명복을 빌었다.
당시 이 사찰을 세우기 위하여 전국에서 시주 8만 7천 냥을 거두어 보경(寶鏡)으로 하여금 4년간의 공사 끝에 완공하게 하였는데, 낙성식 전날 밤 용이 여의주를 물고 승천하는 꿈을 꾸고 용주사라 부르게 되었다고 전한다. 창사(創寺)와 동시에 팔로도승원(八路都僧院)을 두어 전국의 사찰을 통제하였으며, 보경에게는 도총섭(都總攝)의 칭호를 주어 이 절을 주재하게 하였다. 
경내에는 이 절의 전신인 갈양사의 유물인 7층의 석조사리탑과 6개의 돌기둥으로 지탱하고 있는 천보루(天保樓)가 있는데, 그 안에 들어서면 대웅보전(大雄寶殿)과 석가삼존불(釋迦三尊佛)이 있다. 그 뒤쪽의 후불탱화(後佛幀畵) 역시 석가와 여러 보살 및 10대 제자상들인데, 이를 김홍도(金弘道)의 그림이라고도 하나 확실한 근거는 없다.",용주사,0312340040,200380.503665159    ,412264.751843753    ,경기도 화성시 병점구 송산동  188 ,N,,,,2002-12-03 15:31:51
5530000,CDFD1002,2002-12-03,,영업/정상,,,,,,봉림사,I,2026-02-01 10:36:12,,승인,07,2,1000,01,"대한불교조계종 제2교구 본사인 용주사의 말사이다. 신라 진덕여왕 때(재위 647∼654) 고구려의 침략을 불교의 힘으로 막기 위해 창건한 호국사찰이다. 당시 궁궐에서 기르던 새가 절 주위 숲에 날아와 춤을 추었으므로 봉림사라 하고, 산 이름도 무봉산으로 바꿨다고 한다. 1621년(광해군 13)에 법당과 종각·요사를 중수하였으며, 1708년(숙종 34)에도 중수한 바 있다. 1978년에 목조아미타여래좌상의 복장(腹藏)에서 사리가 발굴되었고, 1979년 이 사리를 봉안한 탑을 세우면서 봉향각과 종각도 다시 지었다. 

현존하는 건물로는 대웅전과 봉향각·망양루·범종각·요사채 등이 있고, 유물로는 목조아미타여래좌상과 탱화 여러 점이 전한다. 1978년 대웅전의 목조아미타여래좌상에 금색을 입힐 때 복장에서 불상의 유래를 전하는 기록과 각종 불경이 발견되었는데, 이 기록에 따르면 불상은 1362년(고려 공민왕 11)에 만들어졌다고 하며, 배 부분에서 의상을 U자형으로 처리하고 옷의 주름을 3줄로 표현한 점 등에서 고려 후기의 불상 양식과 일치한다. 눈을 수정으로 만든 점이 특이하다. 1984년 4월 10일 보물 제980호로 지정되었다.",봉림사,,186202.462049715    ,411591.886631416    ,경기도 화성시 만세구 남양읍 북양리 642 ,N,,,,2018-12-12 08:40:54
5530000,CDFD1003,2002-12-03,,영업/정상,,,,,,신흥사,I,2026-02-01 10:36:12,,승인,07,4,7000,01,"서해바다가 내려다보이는 사적 217호로 지정된 구봉산 당성을 배경으로 자리잡고 있는 본 신흥사는 1934년 덕인 스님이 한영석 거사의 시주로 창건하였습니다.
당성은 고구려 영유왕때 덕과 예술과 문학을 겸비한 선비를 보내 달라는 고구려의 요구에 의하여 당나라에서 팔학사를 보내어 그중 홍학사가 이곳에 머물면서 중국 문물을 받아들인 곳이며, 군사 요충지로도 매우 중요한 역할을 한 곳입니다",신흥사,0313572695,174146.328365069    ,410217.26457731     ,경기도 화성시 만세구 서신면 상안리 72-11 ,N,,,,2018-12-27 17:17:22
5530000,CDFD1004,2002-12-03,,영업/정상,,,,,,만의사,I,2026-02-01 10:36:12,,지정,05,3,0,01,"대한불교조계종 제2교구 본사인 용주사의 말사이다. 신라 때 창건되어 당시에는 만의사(萬義寺)라 하였다. 1284년(고려 충렬왕 10) 정길(貞吉)과 현묵(玄默)이 중창하였고, 1312년(충선왕 4) 당시 천태종 진구사(珍丘寺) 주지였던 혼기(混其)가 주지로 부임한 뒤 크게 중창하고 법화도량(法華道場)을 열어 천태종의 중심 사찰이 되었다. 그의 뒤를 이어 의선(義璇)이 사세를 더욱 키웠으며, 충혜왕 때의 주지 묘혜(妙慧)는 요원(了圓)이 《법화영험전(法華靈驗傳)》을 간행할 때 비용을 대주었다는 기록이 있다.
고려 말 우왕(재위: 1375∼1388) 때부터는 천태종과 조계종에서 주지를 교대로 맡게 되었다. 이것은 당시 이 절이 사전(寺田)과 노비를 많이 소유하여 부유했기 때문이다. 나라에서는 두 종파간 다툼이 심해지자 노비를 모두 수원부(水原府)에 속하게 하고 절은 천태종이 관할하게 하였다. 1388년(우왕 14) 이성계(李成桂)가 위화도회군을 할 때 공이 컸던 신조(神照)가 주지로 온 뒤부터 다시 노비를 받았으며, 사전 70결도 받았다고 한다. 조선 건국에 공이 큰 까닭에 억불숭유 정책을 편 조선시대에도 비교적 사세를 폈다. 






",만의사,0313766005,213247.718790645    ,411978.210376009    ,경기도 화성시 동탄구 중동  140 ,N,,,,2002-12-03 16:13:02
5530000,CDFD1005,1988-07-28,,영업/정상,,,,,18347,용주사,I,2026-02-01 10:36:12,"경기도 화성시 병점구 용주로 136 (송산동, 용주사)",지정,05,72,30000,01,"？신라 문성왕 16년(854년) 갈양사  창건되었으나, 
？병자호란때 소실된 후 폐사 되었으나, 정조대왕이 사도세자의 능을 화산으로 옮기면서 용주사    라 칭하며, 31본산의 하나임.
？80여개의 말사를 거느리고 있으며, 1980년 이후 중창",용주사,0312263488,,,,N,,,,2023-04-25 15:09:02
5540000,CDFD1001,1988-07-28,,영업/정상,,,,,,장경사,I,2025-12-15 16:15:28,경기도 광주시 중부면 남한산성로 676,지정,05,0,0,01,,장경사,,217428.524936668    ,441478.276526216    ,경기도 광주시 중부면 산성리 22-1 ,N,,,,2011-10-30 14:36:47
5540000,CDFD1006,1996-10-23,,영업/정상,,,,,,개원사,I,2025-12-15 16:15:28,경기도 광주시 중부면 남한산성로 731-73,지정,05,0,0,01,,개원사,,216339.959349662    ,441367.831601022    ,경기도 광주시 중부면 산성리 198-5 ,N,,,,2011-10-30 14:44:17
5540000,CDFD1005,1988-10-25,,영업/정상,,,,,,망월사,I,2025-12-15 16:15:28,경기도 광주시 중부면 남한산성로 680,지정,05,0,0,01,,망월사,,217275.339528699    ,441786.225102102    ,경기도 광주시 중부면 산성리 14 ,N,,,,2011-10-30 14:41:05
5540000,CDFD1004,1988-10-25,,영업/정상,,,,,,극락사,I,2025-12-15 16:15:28,,지정,05,0,0,01,,극락사,,,,경기도 광주시 양벌동 825 ,N,,,,2008-12-12 14:30:52
5540000,CDFD1003,1988-10-25,,영업/정상,,,,,,백련암,I,2025-12-15 16:15:28,,지정,05,0,0,01,,백련암,,226081.407294473    ,420943.735175834    ,경기도 광주시 도척면 추곡리 산 25-1 ,N,,,,2011-10-30 14:39:53
5540000,CDFD1002,1988-07-28,,영업/정상,,,,,,명성암,I,2025-12-15 16:15:28,경기도 광주시 남종면 산수로 1876-34,지정,05,0,0,01,,명성암,,227906.138066173    ,444866.766303183    ,경기도 광주시 남종면 귀여리 551 ,N,,,,2011-10-30 14:38:34
5570000,CDFD1001,1988-05-28,,영업/정상,,,,,,광덕사,I,2026-05-10 22:36:54,충청북도 증평군 도안면 상그린로 239,지정,05,1,100,01,창건은 고려시대경으로 추정되며 조선시대 중창을 했다고 하나 기록은 없고 1949년 석불의 몽조를 얻어 이묘연 보살이 석불옆에 초암3칸을 세우고 광덕리의 광덕을 따서 광덕사라 명명함,광덕사,,255645.956792282    ,370331.302594308    ,충청북도 증평군 도안면 광덕리 산 21-2 ,N,,,,2011-10-30 15:34:43
5570000,CDFD1002,2003-06-05,,영업/정상,,,,,,미륵사,I,2026-05-10 22:36:54,충청북도 증평군 증평읍 미륵댕이1길 13-5,지정,05,2,1000,01,"1938년 서정옥싸가 현재 석조관세음보살입상 작은 암자를 세웠으며, 1950. 6. 25사변으로 소실된 후 미륵사를 건립하여 사찰을 유지
그후 김맹석씨가 89-90년 까지 20평의 법당과 80평의 요사를 3층 현대식 건물로 건립하여
사찰로 면보를 갖추고 있음",미륵사,,252202.556119944    ,366118.674080599    ,충청북도 증평군 증평읍 송산리 산 1-5 ,N,,,,2011-10-30 15:34:02
5570000,CDFD1003,2003-06-05,,영업/정상,,,,,,보타사,I,2026-05-10 22:36:54,충청북도 증평군 증평읍 초평로 1571,지정,05,1,2000,01,"1875년 두타산 칠부능선에 암자를 창건 계승하다가 1968년 김영옥 스님이 계승하고 1976년 취약성 독립가옥으로 철거 된후 800M쯤 내려와서 현재의 위치에 사찰을 창건하고 불법승 삼보의
보자와 두타산의 타자를 따서 보타사로 명명 현재에 이르고 있음",보타사,,248777.93012986     ,367162.929853241    ,충청북도 증평군 증평읍 연탄리 산 63-34 ,N,,,,2011-10-30 15:33:06
5590000,CDFD1001,1963-09-26,,영업/정상,,,,,,회암사,I,2026-05-10 22:00:27,경기도 양주시 회암사길 281 (회암동),지정,05,4,1000,01,"고려말에서 조선중기까지 지공선사, 나옹선사, 무학대사등의 명승들이 중창하였고 특히 무학대사 때에는 태조 이성계의 왕실의 지원을 받아 중창하였으나 이후 숭유억불정책에 따라 유림들에 의해 소실된것으로 추정되며 이후에 기존 회암사에 위쪽에 재건하여 오늘에 이르고 있다. 주변에 사적 128호 회암사지, 보물 387호 회암사지선각왕사비, 388호 횡마사지부도, 389호 회암사지쌍사자석등과 경기도 지정 유형문화재 49호 지공선사부도및석등, 50호 나옹선사부도및석등, 51호 무학대사비, 52호 회암사지부도탑 등 많은 문화재가 있다.",회암사,0318660355,209424.777921803    ,483115.375062489    ,경기도 양주군 회천읍 회암리 산 4 ,N,,,,2011-10-18 20:13:35
5590000,CDFD1002,1988-10-25,,영업/정상,,,,,,백화암,I,2026-05-10 22:00:27,경기도 양주시 부흥로 1325-194 (유양동),지정,05,3,1500,01,신라시대 창건하여 오늘에 이르고 있다.,백화암,0318401582,,,경기도 양주군 양주읍 유양리 산 40 ,N,,,,2011-10-18 20:15:18
5590000,CDFD1003,1998-09-24,,영업/정상,,,,,,석굴암,I,2026-05-10 22:00:27,경기도 양주시 장흥면 석굴암길 519,지정,05,3,600,01,서기 1357년(고려 공민왕6년)에 당시 왕사였던 나옹 혜근 대화상이 창건했다고 전해주며 이 후 1443년(조선 세종 25년)에 무학대사의 제자인 설암 관익대사가 중수하고 석굴에 지장보살과 나한 두 존상을 조성했다.,석굴암,0318263573,199459.883206681    ,465879.518762641    ,경기도 양주군 장흥면 교현리 1 ,N,,,,2003-03-15 13:01:32
5600000,CDFD1002,2007-11-22,,영업/정상,,,,,,흥룡사,I,2026-05-10 22:00:26,,지정,05,3,300,01,,흥룡사,,235955.926854889    ,507701.079580779    ,경기도 포천시 이동면 도평리 38-1 ,N,,,,2007-11-22 15:45:14
5600000,CDFD1001,2007-06-18,,영업/정상,,,,,,왕산사,I,2026-05-10 22:00:26,,지정,05,0,0,01,,왕산사,0315333245,214808.759418726    ,489014.632937756    ,경기도 포천시 신읍동 산 52 ,N,,,,2007-07-18 11:10:44
5670000,CDFD1001,1973-11-06,,영업/정상,,,,,,성주사,I,2026-05-10 22:00:18,,지정,05,7,3000,01,"- 신라 흥덕와10년(835)무렴국사가 왜적의 침입을 막기 위해 창건
- 진경대사의 중건을 거쳐 임진왜란때 소실되어 숙종7년(1681)재건하고 순조17년(1817)부속건물  세움
- 대웅전 삼존불의 복장물(조성지)에 1655년 삼존불을 신조하였으며, 당시 ""웅신사""(속칭 곰절)이라 칭함",성주사,0552620108,356364.28149629     ,187761.438235047    ,경상남도 창원시 성산구 천선동 102 ,N,,,,2009-06-09 10:19:16
5670000,CDFD1002,1989-08-07,,영업/정상,,,,,,불곡사,I,2026-05-10 22:00:18,,지정,05,3,500,01,"- 절의 유래에 대하여는 확실한것은 없고 폐사지에서 비로자나불좌상이 발견되어 절을 재건하여   불곡사라 칭함(1930.10.13)
- 비로자나불좌상과 주변에서 발견되는 와편등이 통일신라시대의 것으로 확인되므로 현재위치에   신라시대 사찰이 있었던 것으로 추정함",불곡사,0552827402,,,경상남도 창원시 성산구 대방동 1036 ,N,,,,2003-03-07 15:56:26
5670000,CDFD1202,1973-12-04,,영업/정상,,,,,,성흥사,I,2026-05-10 22:00:18,,지정,05,3,1000,01,신라시대 무염국사가 웅동지방에 침입한 왜구를 물리친 것을 보은하는 뜻으로 구천동 관남리에 지었다고 전해온다. 그뒤 장유화상이 중건하였으나 잦은 화재로 몇 차례 이건하였는데 정조13년 비로소 지금의 위치에 이건하였다고 한다.,성흥사,0555525111,362078.674321931    ,184629.060446282    ,경상남도 창원시 진해구 대장동 180 ,N,,,,2013-10-16 17:07:09
5670000,CDFD1201,1973-12-04,,영업/정상,,,,,,성흥사,I,2026-05-10 22:00:18,경상남도 창원시 진해구 대장로 273 (대장동),지정,05,3,1000,01,"聖興寺는 新羅 진흥왕 8년(833)에 무염구사가 熊東地方에 侵入한 왜구를 물린친 것을
紀念하여 九川洞에 지었던 것을 후에 現在의 位置에 옮겨온 것으로 傳한다.
大雄殿의 創建年代는 알 수 없으며, 現在의 建物은 朝鮮後期에 다시 지어진 것이다.
正面3칸 側面3칸의 多상식맞배지붕 건물로 웅석의 기초 위에 세워졌다. 자연식 계축
위에 둥근기둥을 세우고 기둥머리에는 창석과 평방을 걸었으며,",성흥사,0555525111,362078.674321931    ,184629.060446282    ,경상남도 창원시 진해구 대장동 180 ,N,,,,2011-10-30 18:15:13
5670000,CDFD1104,1988-09-10,,영업/정상,,,,,,성덕암,I,2026-05-10 22:00:18,,지정,05,3,620,01,"o 가야때부터 마산어초민들 산신제를 모시던 산신 영혐 도량이였으나 관리가 되지않아
  문란하여 전언에 의하면 백용성 스님의 지시로 김 관음행 보살과 많은지역 불자들이
  창건, 어렵게 이어 오던중 35여년전부터 현 주지인 이지원 스님이 보수 오늘에 이르고 
  있음",성덕암,,342791.552370492    ,190939.674924331    ,경상남도 창원시 마산합포구 추산동 산 1 ,N,,,,2003-04-11 11:28:28
5670000,CDFD1103,1973-12-04,,영업/정상,,,,,,광산사,I,2026-05-10 22:00:18,,지정,05,5,3000,01,"o ""광려산"" 이란 중국의 ""려""산을 닮았다고 해서 ""려"" 자를 따오고 그 려산에 살았다는 신선

   ""광유""의 이름인 ""광"" 자를 합쳐 ""광려산"" 이라고 했음",광산사,,335722.297107917    ,188868.061258877    ,경상남도 창원시 마산회원구 내서읍 신감리 474 ,N,,,,2008-01-22 14:05:08
5670000,CDFD1102,1973-11-06,,영업/정상,,,,,,정법사,I,2026-05-10 22:00:18,,지정,05,4,3500,01,"o 대한불교 조계종 제15교구 본사 통도사 마산중앙포교당 정법사는 1912년 4월 8일체 창건

o 당시 통도사 주지로 계시던 김구하 큰스님께서 우리국민이 일제정치하에서 갖은 탄압과 
  혹사당함을 통탄하시고 불법으로 민생을 구제하고 이곳에 포교당을 건립",정법사,,343074.336516509    ,190865.826988164    ,경상남도 창원시 마산합포구 추산동 65-1 ,N,,,,2008-01-22 14:06:33
5670000,CDFD1101,1982-07-21,,영업/정상,,,,,,의림사,I,2026-05-10 22:00:18,,지정,05,2,2300,01,"o 통일신라 31대 신문왕 8년 서기 688년에 의상대사께서 창건함

o 왜구의 약탈행위를 불법의 힘으로 물리치려는 원력으로 처음에는 봉국사라 하였다가 임란시   오국사상이 투철하신 사명대사께서 외로운 승군을 이끄시고 주석하여 그후 절 이름을 의림사  라 개칭함",의림사,,331134.892390373    ,183099.087889167    ,경상남도 창원시 마산합포구 진북면 인곡리 439 ,N,,,,2008-01-22 14:13:04
5670000,CDFD1003,1973-12-04,,영업/정상,,,,,,우곡사,I,2026-05-10 22:00:18,,지정,05,3,700,01,"- 신라 흥덕왕 7년(832) 무염대사가 창건
- 창건이후의 연혁은 알 수 없음 
- 조선 종조23년(1799)에 편찬된 범우고에 우곡사가 존재한다고 나와 있으나 그뒤 폐사되었음
- 조선말기 대부호였던 구만호가 중창",우곡사,0552913100,356164.517944742    ,195745.07015061     ,경상남도 창원시 의창구 동읍 단계리 7 ,N,,,,2009-06-09 10:20:17
5690000,CDFD1007,1988-06-18,,영업/정상,,,,,,관음암,I,2026-03-26 21:07:20,세종특별자치시 조치원읍 번암공단2길 64,지정,05,0,100,01,"백제시대 대사찰이 있었던 곳으로
1934년 이현구씨가 창건하고
1979년 법당을 개축",관음암,0418653837,226456.170537039    ,341958.439063203    ,세종특별자치시 조치원읍 번암리 산 2-4 ,N,,,,2015-01-22 19:59:03
5690000,CDFD1006,1998-03-28,,영업/정상,,,,,,학림사,I,2026-03-26 21:07:19,세종특별자치시 연서면 와룡로 353,지정,05,0,0,01,"약600여년전 田씨성을 가진 거부가 충효심으로 서학산에 무학사라는 절을 창건하였으나 
일제시대에 충효심을 없애기위해 서학산의 학암을 깨트려 진입로공사에 사용한후 폐허화
되었으나 安씨성을 가진분이 안양사를 중건하였고 그후 석천스님이 국태민안을 발원하는
충효심으로 중창한후 사찰명을 학림사라 함.",학림사,,221970.979106531    ,342615.682516623    ,세종특별자치시 연서면 신대리 268-1 ,N,,,,2015-01-22 20:04:18
5690000,CDFD1005,1995-11-08,,영업/정상,,,,,,황룡사,I,2026-03-26 21:07:19,,지정,05,3,800,01,조선조 초기에 명재상인 황희정승이 가문의 태평성대를 위해 건립하였으나 조선의 숭유배불정책으로 완전소진되었으나 1935년 황희정승 후손인 현명스님이 중창함,황룡사,,231166.583867532    ,336227.863274715    ,세종특별자치시 연동면 명학리 226-0 ,N,,,,2020-02-19 08:27:14
5690000,CDFD1004,1988-06-18,,영업/정상,,,,,,청안사,I,2026-03-26 21:07:19,세종특별자치시 전의면 가느실길 128-23,지정,05,1,0,01,"현 사찰지에 신라시대의 불상이 있었다고 구전되어 오던것을 1901년 곽재순씨가 복원하고
1987년에 법당을 개축함.",청안사,,217067.188135225    ,348828.511027365    ,세종특별자치시 전의면 양곡리 33-1 ,N,,,,2015-01-22 20:00:35
5690000,CDFD1003,1988-06-18,,영업/정상,,,,,,비암사,I,2026-04-24 21:07:02,,지정,05,1,0,01,"2,000여년전 한선제 오봉원년에 창건된 것으로 추측함.극락보전내에 1.9m의 아미타불이
있고 불상위에는 제일 아름답고 정교한 닫집이 있음.",비암사,,217104.556663086    ,345575.029177205    ,세종특별자치시 전의면 다방리 4 ,N,,,,2026-04-22 09:13:45
5690000,CDFD1002,1988-06-18,,영업/정상,,,,,30049,연화사,I,2026-03-26 21:07:19,"세종특별자치시 연서면 연화사길 28-1, 연화사",지정,05,1,0,01,"1893년 홍문섭씨가 창건, 1987년 법덩을 보호각으로 개축 창건자의 꿈에 현몽이 있어 그곳을 
파보니 석불 2점이 나와 석불을 모셔다 사찰을 건립",연화사,0448621009,224919.427331611    ,343519.877442892    ,세종특별자치시 연서면 월하리 1047 연화사 ,N,,,,2024-02-23 20:43:36
5690000,CDFD1001,1988-12-26,,영업/정상,,,,,,신광사,I,2026-03-26 21:07:18,세종특별자치시 조치원읍 토골고개길 24,지정,05,0,0,01,"창건연대는 정확히 알수없으나 기록상으로 1920년 복원된 것으로 당시에는 수양사였던 것을
1980년 중수와 동시 신광사로 개칭함.",신광사,,225785.607328745    ,346951.070414416    ,세종특별자치시 조치원읍 신안리 139 ,N,,,,2015-01-22 20:01:24
5690000,CDFD1008,1996-11-18,,영업/정상,,,,,,영평사,I,2026-03-26 21:07:20,세종특별자치시 장군면 영평사길 124,지정,05,5,1200,01,"장군산 쌍봉 중턱에 있던 조선초기의 창건사찰인 효제암지에 1908년 일연대사가 복원하여
효제암으라 했으나 6·25사변시 소실
1955년 재복원하였으며 1986년 효제암지에 대웅전이 건립되면서 영평사로 개칭
현재에 이르고 있음",영평사,0418570202,220341.628943815    ,330286.970782296    ,세종특별자치시 장군면 산학리 441-0 ,N,,,,2022-03-08 09:33:09
5700000,CDFD1003,1988-07-28,,영업/정상,,,,,12657,대법사,I,2026-03-10 22:05:00,"경기도 여주시 가남읍 안금3길 3-43, 대법사",지정,05,2,700,01,"당초 원당사라 불리어 왔으며일설에 의하면 명성황후 모친께서 아들을 낳기 위하여 이 사찰에서 불공을 올렸다는 설이 있어 1800년대에 창건된 것으로 추정되며 어느때 폐사되었는지 기록은 없으나 경내에 건물의 흔적이 있던 것을 1970년대 대웅전,지장전,삼성각,종각 등을 건립하였다",대법사,,253647.355138671    ,414271.992095487    ,경기도 여주시 가남읍 안금리 99-1 대법사 ,N,,,,2023-07-24 17:52:02
